CustomerID,CustomerName,InvoiceCount,CustomerType,NetRevenue,AverageOrderValue,AverageBasketSize,UnitsSold
6262,Ryan Mora,62,Repeat Customer,6369.55,102.73,2.0000,124
17490,Efrain Padilla,71,Repeat Customer,18271.92,257.35,5.0000,355
61677,April Baldwin,73,Repeat Customer,56874.51,779.10,16.0000,1168
25302,Alissa Wood,85,Repeat Customer,30326.71,356.78,7.0000,595
4991,Penny Curry,60,Repeat Customer,5547.03,92.45,2.0000,120
1465,Ruben Hutchinson,75,Repeat Customer,3620.56,48.27,1.0000,75
49559,Max Griffith,66,Repeat Customer,37770.68,572.28,13.0000,858
81493,Naomi Valencia,76,Repeat Customer,76913.87,1012.02,21.0000,1596
91147,Tisha Barajas,75,Repeat Customer,90872.91,1211.64,24.0000,1800
18943,Shad Archer,82,Repeat Customer,18537.97,226.07,5.0000,410
230,Elaine Hayden,46,Repeat Customer,2500.46,54.36,1.0000,46
64201,Gail Carlson,78,Repeat Customer,67371.78,863.74,17.0000,1326
1307,Alejandro Clarke,72,Repeat Customer,3638.12,50.53,1.0000,72
38079,Shanda Mc Daniel,67,Repeat Customer,35747.99,533.55,10.0000,670
87063,Alissa O'Neill,74,Repeat Customer,87537.90,1182.94,23.0000,1702
34513,Sharon Faulkner,54,Repeat Customer,25645.83,474.92,9.0000,486
12437,Marie Sanford,71,Repeat Customer,13627.50,191.94,4.0000,284
66505,Sandra Buck,58,Repeat Customer,48805.83,841.48,17.0000,986
36750,Erica Robinson,72,Repeat Customer,33147.10,460.38,10.0000,720
54935,Kellie Dixon,69,Repeat Customer,47719.43,691.59,14.0000,966
70662,Shad Crosby,54,Repeat Customer,45036.95,834.02,18.0000,972
66884,Anitra Robertson,60,Repeat Customer,58419.91,973.67,17.0000,1020
97717,Lorraine Valencia,63,Repeat Customer,83581.09,1326.68,25.0000,1575
12619,Demetrius Sloan,63,Repeat Customer,11757.31,186.62,4.0000,252
88248,Jeremiah Snow,59,Repeat Customer,75472.84,1279.20,23.0000,1357
46377,Telly Gay,86,Repeat Customer,48414.37,562.96,12.0000,1032
78872,Dena Mullen,69,Repeat Customer,73925.23,1071.38,20.0000,1380
17273,Tami Peters,72,Repeat Customer,19459.90,270.28,5.0000,360
29432,Nicholas Romero,71,Repeat Customer,26913.78,379.07,8.0000,568
38830,Reginald Burnett,65,Repeat Customer,32171.25,494.94,10.0000,650
77063,Katie Stephenson,81,Repeat Customer,78150.06,964.82,20.0000,1620
35104,Joseph Clements,62,Repeat Customer,23855.09,384.76,9.0000,558
35755,Carol Hughes,62,Repeat Customer,33021.22,532.60,10.0000,620
85977,Roland Graham,73,Repeat Customer,81550.17,1117.13,22.0000,1606
33888,Harvey Abbott,72,Repeat Customer,29171.47,405.16,9.0000,648
2250,Robbie Bond,82,Repeat Customer,3716.01,45.32,1.0000,82
68880,Tomas Marquez,69,Repeat Customer,65297.42,946.34,18.0000,1242
75494,Maggie Torres,71,Repeat Customer,69941.15,985.09,20.0000,1420
34462,Emma Griffith,57,Repeat Customer,26829.93,470.70,9.0000,513
72274,Bryce Walsh,63,Repeat Customer,59355.55,942.15,19.0000,1197
60325,Jocelyn Singleton,75,Repeat Customer,60646.55,808.62,16.0000,1200
13687,Stephan Martin,64,Repeat Customer,12824.25,200.38,4.0000,256
41840,Charlie Russell,66,Repeat Customer,38728.08,586.79,11.0000,726
11515,Jason Alvarez,61,Repeat Customer,9653.79,158.26,3.0000,183
67970,Clarissa Galvan,76,Repeat Customer,69649.49,916.44,18.0000,1368
36196,Darrick Walters,55,Repeat Customer,26096.99,474.49,10.0000,550
84937,Tyson Flynn,96,Repeat Customer,100096.46,1042.67,22.0000,2112
95243,Morgan Shah,61,Repeat Customer,78195.64,1281.90,25.0000,1525
37511,Bridgett Kim,52,Repeat Customer,23524.20,452.39,10.0000,520
131,Sheryl Perry,62,Repeat Customer,2706.75,43.66,1.0000,62
26845,Fernando Washington,64,Repeat Customer,18756.98,293.08,7.0000,448
47554,Cheryl Marquez,51,Repeat Customer,32451.20,636.30,13.0000,663
13916,Julia Riddle,69,Repeat Customer,14339.32,207.82,4.0000,276
30400,Adriana Irwin,71,Repeat Customer,25031.35,352.55,8.0000,568
80270,Diane Huang,69,Repeat Customer,63849.77,925.36,21.0000,1449
7178,Rodney Rocha,58,Repeat Customer,5987.47,103.23,2.0000,116
30186,Liza Randall,67,Repeat Customer,25482.44,380.33,8.0000,536
90780,Shirley Woodard,62,Repeat Customer,77143.32,1244.25,23.0000,1426
53198,Israel Moyer,69,Repeat Customer,49210.53,713.20,14.0000,966
73244,Stacie Petersen,62,Repeat Customer,58477.70,943.19,19.0000,1178
88232,Tami Macias,75,Repeat Customer,87529.78,1167.06,23.0000,1725
7,Myra Jefferson,73,Repeat Customer,3820.04,52.33,1.0000,73
63757,Jeremy Velez,66,Repeat Customer,50565.91,766.15,17.0000,1122
62438,Bethany Mahoney,54,Repeat Customer,40435.07,748.80,16.0000,864
31215,Kevin Jenkins,66,Repeat Customer,25134.31,380.82,8.0000,528
69059,Salvador Benitez,76,Repeat Customer,69015.79,908.10,18.0000,1368
20516,Darius Huynh,74,Repeat Customer,21712.34,293.41,6.0000,444
20508,Paul Mc Clure,84,Repeat Customer,24946.02,296.98,6.0000,504
19291,Rocky Lowe,66,Repeat Customer,16516.51,250.25,5.0000,330
50508,Tamara Lawrence,82,Repeat Customer,52903.57,645.17,13.0000,1066
60125,Blanca Frost,74,Repeat Customer,60048.95,811.47,16.0000,1184
94788,Angie Graves,67,Repeat Customer,81813.85,1221.10,24.0000,1608
59424,Charles Shah,52,Repeat Customer,40074.92,770.67,16.0000,832
25635,Kelly Howard,70,Repeat Customer,23634.74,337.64,7.0000,490
10700,Ralph Robles,67,Repeat Customer,10737.13,160.26,3.0000,201
76335,Tami Jarvis,79,Repeat Customer,84962.12,1075.47,20.0000,1580
57484,Lena Logan,65,Repeat Customer,41073.45,631.90,15.0000,975
92587,Misty Atkinson,55,Repeat Customer,64906.31,1180.11,24.0000,1320
726,Janette Thornton,72,Repeat Customer,3431.65,47.66,1.0000,72
43308,Christian Krueger,70,Repeat Customer,38141.62,544.88,11.0000,770
30465,Serena Yu,73,Repeat Customer,29571.71,405.09,8.0000,584
78668,Jaime Wilkinson,71,Repeat Customer,67403.00,949.34,20.0000,1420
22966,Roy Brennan,68,Repeat Customer,22062.53,324.45,6.0000,408
4533,Rick Ramos,69,Repeat Customer,5392.62,78.15,2.0000,138
14425,Monte Hurst,69,Repeat Customer,12656.75,183.43,4.0000,276
82799,Arlene Hunter,73,Repeat Customer,73486.61,1006.67,21.0000,1533
74566,Marlon Hicks,74,Repeat Customer,69415.85,938.05,19.0000,1406
72031,Leslie Vargas,68,Repeat Customer,70315.21,1034.05,19.0000,1292
2467,Stanley Harris,78,Repeat Customer,3631.87,46.56,1.0000,78
22095,Rosa Short,66,Repeat Customer,19942.49,302.16,6.0000,396
26076,Kathryn Montoya,82,Repeat Customer,28750.63,350.62,7.0000,574
48076,Oliver Hart,57,Repeat Customer,37285.86,654.14,13.0000,741
90425,Nelson Frost,76,Repeat Customer,82897.11,1090.75,23.0000,1748
84822,Catherine Frank,66,Repeat Customer,71742.09,1087.00,22.0000,1452
34148,Bill Elliott,63,Repeat Customer,22494.32,357.05,9.0000,567
92569,Mitchell Rocha,75,Repeat Customer,94133.58,1255.11,24.0000,1800
53224,Erick Ali,71,Repeat Customer,51449.51,724.64,14.0000,994
72306,Angelo Little,87,Repeat Customer,84190.54,967.71,19.0000,1653
4686,Jamal Barker,58,Repeat Customer,5291.70,91.24,2.0000,116
94128,Grant Gentry,65,Repeat Customer,77619.06,1194.14,24.0000,1560
1925,Brandon Carrillo,70,Repeat Customer,3354.20,47.92,1.0000,70
86649,Toni Phelps,66,Repeat Customer,67701.29,1025.78,22.0000,1452
72244,Douglas Kaiser,67,Repeat Customer,58595.28,874.56,19.0000,1273
66813,Alejandro Howell,74,Repeat Customer,64523.50,871.94,17.0000,1258
23669,Theodore Caldwell,70,Repeat Customer,22078.08,315.40,6.0000,420
63522,Angelo Hunter,79,Repeat Customer,63790.71,807.48,17.0000,1343
79980,Felicia Booth,85,Repeat Customer,95607.86,1124.80,21.0000,1785
29331,Monica Cordova,63,Repeat Customer,23295.34,369.77,8.0000,504
27622,Charlene Davis,57,Repeat Customer,19322.98,339.00,7.0000,399
40199,Tera Reid,60,Repeat Customer,32820.65,547.01,11.0000,660
96345,Jorge Weber,65,Repeat Customer,83073.95,1278.06,25.0000,1625
5113,Mike Campos,72,Repeat Customer,7655.18,106.32,2.0000,144
47092,Andres Knox,56,Repeat Customer,33967.41,606.56,12.0000,672
75073,Wendell Tran,63,Repeat Customer,68401.45,1085.74,20.0000,1260
12165,Nora Walsh,94,Repeat Customer,18301.31,194.69,4.0000,376
59404,Roy Dawson,73,Repeat Customer,54075.65,740.76,16.0000,1168
44894,Demond Mullins,88,Repeat Customer,48997.31,556.79,12.0000,1056
25445,Vivian Wallace,61,Repeat Customer,19003.55,311.53,7.0000,427
72075,Jerry Park,62,Repeat Customer,55268.13,891.42,19.0000,1178
71566,Antonio Barber,65,Repeat Customer,67260.30,1034.77,19.0000,1235
59630,Shari Roach,59,Repeat Customer,48023.98,813.97,16.0000,944
28599,Naomi Lang,82,Repeat Customer,31962.87,389.79,8.0000,656
35269,Mindy Mc Guire,64,Repeat Customer,32122.25,501.91,9.0000,576
40909,Joan Ryan,65,Repeat Customer,35371.79,544.18,11.0000,715
10528,Stacey Watts,61,Repeat Customer,9226.25,151.25,3.0000,183
29185,Josephine Case,67,Repeat Customer,26344.67,393.20,8.0000,536
53541,Robin Murphy,70,Repeat Customer,45863.57,655.19,14.0000,980
89115,Natasha Murphy,68,Repeat Customer,89295.69,1313.17,23.0000,1564
8476,Tammi Joseph,70,Repeat Customer,10131.46,144.74,3.0000,210
62127,Derek Mullen,62,Repeat Customer,45382.70,731.98,16.0000,992
70560,Nicole Montoya,74,Repeat Customer,74104.00,1001.41,18.0000,1332
26383,Mindy Villa,83,Repeat Customer,30799.18,371.07,7.0000,581
22392,Colleen Miranda,57,Repeat Customer,16158.67,283.49,6.0000,342
30195,Wendi Andersen,71,Repeat Customer,27590.70,388.60,8.0000,568
52407,Lamont Reeves,54,Repeat Customer,30380.58,562.60,14.0000,756
51934,Tommy Pena,51,Repeat Customer,31826.88,624.06,14.0000,714
41379,Lauren Mcpherson,72,Repeat Customer,40227.18,558.71,11.0000,792
34586,Chrystal Reid,80,Repeat Customer,39064.38,488.30,9.0000,720
2785,Rex Avila,64,Repeat Customer,3183.47,49.74,1.0000,64
94230,Johnny Kemp,61,Repeat Customer,70671.08,1158.54,24.0000,1464
16781,Nelson Stanton,57,Repeat Customer,15062.83,264.26,5.0000,285
25432,Greg Parrish,60,Repeat Customer,20690.43,344.84,7.0000,420
33711,Brett Hobbs,67,Repeat Customer,27507.36,410.56,9.0000,603
21317,Jay Boone,64,Repeat Customer,17786.21,277.91,6.0000,384
21643,Jermaine Bernard,55,Repeat Customer,14411.40,262.03,6.0000,330
95163,Lea Mason,79,Repeat Customer,97862.37,1238.76,25.0000,1975
52237,Isabel King,68,Repeat Customer,49014.59,720.80,14.0000,952
90909,Leah Humphrey,64,Repeat Customer,76893.61,1201.46,24.0000,1536
30680,Steven Howell,62,Repeat Customer,27695.95,446.71,8.0000,496
95730,Darnell Lynch,69,Repeat Customer,84289.30,1221.58,25.0000,1725
61139,Clint Stewart,68,Repeat Customer,49339.90,725.59,16.0000,1088
23170,Roberto Zuniga,73,Repeat Customer,20429.65,279.86,6.0000,438
34279,Daniel Sanders,70,Repeat Customer,29718.41,424.55,9.0000,630
68383,Latoya Villanueva,62,Repeat Customer,52491.60,846.64,18.0000,1116
31153,Eugene Baldwin,66,Repeat Customer,28631.26,433.81,8.0000,528
34589,Gina Middleton,70,Repeat Customer,28283.82,404.05,9.0000,630
69550,Leslie Jacobs,60,Repeat Customer,49120.37,818.67,18.0000,1080
43949,Roxanne Armstrong,69,Repeat Customer,39261.14,569.00,12.0000,828
63233,Kate Yu,70,Repeat Customer,60591.21,865.59,17.0000,1190
80784,Juan Olsen,67,Repeat Customer,68768.11,1026.39,21.0000,1407
76324,Guillermo Solis,73,Repeat Customer,72405.10,991.85,20.0000,1460
6714,Timothy Calhoun,83,Repeat Customer,8672.78,104.49,2.0000,166
90871,Tomas Krause,55,Repeat Customer,68444.06,1244.44,24.0000,1320
89445,Rita Knight,63,Repeat Customer,76287.72,1210.92,23.0000,1449
31983,Scott Barron,58,Repeat Customer,26144.89,450.77,9.0000,522
63478,Molly Riggs,67,Repeat Customer,53336.83,796.07,17.0000,1139
53106,Staci Young,61,Repeat Customer,40331.18,661.17,14.0000,854
66855,Chad Mc Lean,84,Repeat Customer,76403.30,909.56,17.0000,1428
62510,Samantha Hardy,66,Repeat Customer,49139.39,744.54,16.0000,1056
60365,Noah Adams,63,Repeat Customer,48057.69,762.82,16.0000,1008
29578,Becky Donaldson,70,Repeat Customer,27141.93,387.74,8.0000,560
3562,Tyler Snow,58,Repeat Customer,2672.16,46.07,1.0000,58
21664,Vanessa Snow,55,Repeat Customer,13649.41,248.17,6.0000,330
22611,Clyde Alvarez,84,Repeat Customer,26616.86,316.87,6.0000,504
71755,Lena Weiss,74,Repeat Customer,74409.85,1005.54,19.0000,1406
33642,Kathryn Calderon,68,Repeat Customer,27862.02,409.74,9.0000,612
17890,Priscilla Drake,89,Repeat Customer,23983.60,269.48,5.0000,445
143,Gregory Pugh,68,Repeat Customer,3610.53,53.10,1.0000,68
73614,Brandy Solomon,72,Repeat Customer,64980.93,902.51,19.0000,1368
5393,Loretta Ward,69,Repeat Customer,7151.12,103.64,2.0000,138
90826,Marie Roberson,62,Repeat Customer,74133.63,1195.70,23.0000,1426
1553,Rickey Fritz,80,Repeat Customer,4011.81,50.15,1.0000,80
90625,Candace Arroyo,74,Repeat Customer,83764.40,1131.95,23.0000,1702
59336,Jeanette Coleman,64,Repeat Customer,46340.81,724.08,16.0000,1024
32162,Shelley Berger,70,Repeat Customer,33142.20,473.46,9.0000,630
95202,Joel Houston,65,Repeat Customer,89950.26,1383.85,25.0000,1625
36010,Stanley Moss,86,Repeat Customer,39052.99,454.10,10.0000,860
64973,Cornelius Austin,71,Repeat Customer,58444.55,823.16,17.0000,1207
40497,Karla Bowen,59,Repeat Customer,32494.03,550.75,11.0000,649
74858,Tameka Henson,62,Repeat Customer,54077.01,872.21,19.0000,1178
95454,Ronda Phelps,71,Repeat Customer,91287.57,1285.74,25.0000,1775
15766,Traci Ross,62,Repeat Customer,12687.36,204.63,4.0000,248
15909,Eddie Beltran,66,Repeat Customer,16835.61,255.09,5.0000,330
57851,Jill Payne,71,Repeat Customer,55457.77,781.10,15.0000,1065
87843,Matthew Odonnell,55,Repeat Customer,57303.00,1041.87,23.0000,1265
88031,Tony Holloway,69,Repeat Customer,81098.32,1175.34,23.0000,1587
28117,Dominic Arias,49,Repeat Customer,17750.69,362.26,8.0000,392
14775,Colleen Baldwin,82,Repeat Customer,16496.02,201.17,4.0000,328
88168,Emma Herring,71,Repeat Customer,83384.15,1174.42,23.0000,1633
1412,Elisa Hogan,68,Repeat Customer,3069.23,45.14,1.0000,68
65414,Charles Henderson,75,Repeat Customer,61846.14,824.62,17.0000,1275
30947,Roy Greene,50,Repeat Customer,21054.71,421.09,8.0000,400
4831,Alma Alvarez,56,Repeat Customer,5489.27,98.02,2.0000,112
29326,Nikki Ashley,67,Repeat Customer,27045.60,403.67,8.0000,536
84378,Lamont Goodwin,56,Repeat Customer,64986.98,1160.48,22.0000,1232
84433,Shauna Barnett,72,Repeat Customer,74359.42,1032.77,22.0000,1584
96175,Nancy Mckinney,69,Repeat Customer,81182.74,1176.56,25.0000,1725
69126,Clifton Burns,67,Repeat Customer,55035.82,821.43,18.0000,1206
80194,Marcus Wall,76,Repeat Customer,75133.77,988.60,21.0000,1596
16672,Mindy Bauer,79,Repeat Customer,20796.33,263.24,5.0000,395
10137,Blanca Mc Donald,67,Repeat Customer,10185.34,152.02,3.0000,201
66825,Jordan Cortez,56,Repeat Customer,44213.91,789.53,17.0000,952
89916,Timmy Parsons,77,Repeat Customer,88787.44,1153.08,23.0000,1771
63332,Leo Patrick,80,Repeat Customer,71701.82,896.27,17.0000,1360
17426,Lindsey Andrade,65,Repeat Customer,15749.52,242.30,5.0000,325
42357,Efrain Hoover,70,Repeat Customer,40501.27,578.59,11.0000,770
32578,Lorenzo Cline,73,Repeat Customer,31799.65,435.61,9.0000,657
81602,Don Wright,58,Repeat Customer,54890.11,946.38,21.0000,1218
2054,Harry Johnson,64,Repeat Customer,3128.59,48.88,1.0000,64
83802,Fredrick Choi,65,Repeat Customer,73515.51,1131.01,22.0000,1430
60231,Willie Wyatt,72,Repeat Customer,58006.27,805.64,16.0000,1152
61478,Krystal Wolf,63,Repeat Customer,44995.72,714.22,16.0000,1008
23484,Lester Reid,58,Repeat Customer,17414.47,300.25,6.0000,348
71115,Tyson Garza,68,Repeat Customer,64155.37,943.46,19.0000,1292
93175,Lori Mann,60,Repeat Customer,73714.86,1228.58,24.0000,1440
91041,Karla O'Connor,57,Repeat Customer,67868.08,1190.67,24.0000,1368
66094,Gregory Roman,51,Repeat Customer,44301.21,868.65,17.0000,867
75963,Elisa Love,70,Repeat Customer,70701.40,1010.02,20.0000,1400
58895,Vivian Schwartz,44,Repeat Customer,29308.36,666.10,15.0000,660
19181,Krista Forbes,61,Repeat Customer,16108.68,264.08,5.0000,305
47870,Brock Patrick,68,Repeat Customer,43593.48,641.08,13.0000,884
74433,Katrina Sims,59,Repeat Customer,56074.05,950.41,19.0000,1121
94754,Nikki Walls,63,Repeat Customer,72953.48,1157.99,24.0000,1512
40868,Lillian Mcpherson,73,Repeat Customer,38382.73,525.79,11.0000,803
60332,Tina Sanford,75,Repeat Customer,54914.65,732.20,16.0000,1200
58650,Ricky Myers,64,Repeat Customer,49915.47,779.93,15.0000,960
30979,Melissa Martinez,60,Repeat Customer,27991.19,466.52,8.0000,480
84869,Marilyn Donaldson,62,Repeat Customer,65469.53,1055.96,22.0000,1364
85794,Helen Kaufman,69,Repeat Customer,62169.42,901.01,22.0000,1518
43030,Lee Ramos,76,Repeat Customer,42468.13,558.79,11.0000,836
2238,Patrice Blake,69,Repeat Customer,3748.87,54.33,1.0000,69
61955,Shauna Mckinney,43,Repeat Customer,32959.96,766.51,16.0000,688
81786,Misty Lawrence,64,Repeat Customer,61739.76,964.68,21.0000,1344
6310,Deanna Yang,65,Repeat Customer,6817.89,104.89,2.0000,130
76257,Clinton Hammond,71,Repeat Customer,74827.13,1053.90,20.0000,1420
35474,Noah Meyers,74,Repeat Customer,33827.66,457.13,9.0000,666
33777,Kenny Hogan,75,Repeat Customer,30692.19,409.23,9.0000,675
64965,Shawna Avery,74,Repeat Customer,57866.47,781.98,17.0000,1258
78620,Elton Benjamin,56,Repeat Customer,64497.98,1151.75,20.0000,1120
66417,Edith Skinner,58,Repeat Customer,45609.00,786.36,17.0000,986
72823,Heidi Booker,72,Repeat Customer,72477.27,1006.63,19.0000,1368
21845,Valerie Bennett,74,Repeat Customer,21389.42,289.05,6.0000,444
92575,Heidi O'Neal,72,Repeat Customer,96321.29,1337.80,24.0000,1728
61410,Linda Price,71,Repeat Customer,57370.52,808.04,16.0000,1136
80439,Kurt Frank,63,Repeat Customer,69533.20,1103.70,21.0000,1323
31550,Kris Kane,60,Repeat Customer,26082.02,434.70,8.0000,480
33288,Natalie Bartlett,56,Repeat Customer,23803.65,425.07,9.0000,504
5861,Cody Bailey,78,Repeat Customer,7938.66,101.78,2.0000,156
69526,Alejandro Sampson,72,Repeat Customer,64574.34,896.87,18.0000,1296
92970,Tricia Daugherty,65,Repeat Customer,84933.62,1306.67,24.0000,1560
6436,Leanne Fuller,62,Repeat Customer,5810.99,93.73,2.0000,124
39397,Melissa Phelps,58,Repeat Customer,28682.19,494.52,10.0000,580
33348,Kent Villegas,65,Repeat Customer,28480.49,438.16,9.0000,585
54132,Joey Barton,61,Repeat Customer,44465.20,728.94,14.0000,854
57370,Claude Maddox,76,Repeat Customer,56639.68,745.26,15.0000,1140
80334,Toni Mcpherson,62,Repeat Customer,66574.90,1073.79,21.0000,1302
47251,Jacob Mejia,79,Repeat Customer,47946.38,606.92,12.0000,948
57675,Elisa Walters,64,Repeat Customer,44700.06,698.44,15.0000,960
18839,Lorena Strickland,62,Repeat Customer,14729.61,237.57,5.0000,310
63883,Kenneth Spence,87,Repeat Customer,70271.31,807.72,17.0000,1479
18049,Sara Sanchez,53,Repeat Customer,13170.33,248.50,5.0000,265
15324,Cody Odonnell,62,Repeat Customer,13180.77,212.59,4.0000,248
26738,Jeff Shea,62,Repeat Customer,20947.01,337.85,7.0000,434
56751,Megan Duarte,70,Repeat Customer,48693.00,695.61,15.0000,1050
20387,Lawrence Barrera,68,Repeat Customer,19661.30,289.14,6.0000,408
10809,Samantha Hayes,63,Repeat Customer,9528.68,151.25,3.0000,189
96393,Chastity Gilmore,85,Repeat Customer,98195.82,1155.24,25.0000,2125
91227,Latisha Hudson,62,Repeat Customer,71776.66,1157.69,24.0000,1488
48847,Benjamin Watts,61,Repeat Customer,39510.35,647.71,13.0000,793
51862,Jill Fleming,76,Repeat Customer,48882.63,643.19,14.0000,1064
85667,Byron Manning,81,Repeat Customer,88248.65,1089.49,22.0000,1782
46120,Andrea Arnold,61,Repeat Customer,37082.30,607.91,12.0000,732
76694,Tiffany Pineda,76,Repeat Customer,76421.96,1005.55,20.0000,1520
8138,Miriam Dickerson,68,Repeat Customer,9036.38,132.89,3.0000,204
40966,Mason Hamilton,63,Repeat Customer,38231.55,606.85,11.0000,693
1783,Anthony Pierce,72,Repeat Customer,3557.06,49.40,1.0000,72
24690,Dallas Fitzgerald,60,Repeat Customer,21011.53,350.19,7.0000,420
71933,Donald Gallagher,72,Repeat Customer,65218.54,905.81,19.0000,1368
7311,Sonny Clark,62,Repeat Customer,5555.69,89.61,2.0000,124
62743,Joe Rush,73,Repeat Customer,52791.84,723.18,16.0000,1168
22387,Carla Odom,59,Repeat Customer,17169.53,291.01,6.0000,354
61326,Julius Hardin,62,Repeat Customer,47698.73,769.33,16.0000,992
47848,Lorenzo Stout,66,Repeat Customer,43293.56,655.96,13.0000,858
62246,Anita Taylor,69,Repeat Customer,51048.79,739.84,16.0000,1104
70578,Darcy Valencia,71,Repeat Customer,69401.80,977.49,18.0000,1278
97811,Terra Meyers,73,Repeat Customer,84965.22,1163.91,25.0000,1825
29225,Miguel Fernandez,58,Repeat Customer,24742.18,426.59,8.0000,464
78584,Glenda Santos,80,Repeat Customer,72711.32,908.89,20.0000,1600
73150,Katrina Price,64,Repeat Customer,59228.93,925.45,19.0000,1216
31752,Alex Martin,76,Repeat Customer,33719.57,443.68,9.0000,684
95864,Jami Zhang,77,Repeat Customer,84881.85,1102.36,25.0000,1925
97327,Daryl Harvey,88,Repeat Customer,103738.82,1178.85,25.0000,2200
1206,Billy Mcfarland,69,Repeat Customer,3564.86,51.66,1.0000,69
251,Caleb Zavala,65,Repeat Customer,3072.48,47.27,1.0000,65
39123,Dallas Johnson,62,Repeat Customer,34394.16,554.74,10.0000,620
42970,Ismael Horne,51,Repeat Customer,26190.72,513.54,11.0000,561
72583,Spencer Esparza,65,Repeat Customer,60622.93,932.66,19.0000,1235
6581,Gerard Wells,59,Repeat Customer,5985.44,101.45,2.0000,118
50722,Kara Jacobson,52,Repeat Customer,32087.81,617.07,13.0000,676
